country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Jind,"Police Lines, Jind - HSPCB","22-09-2026 22:00:00",29.307814,76.337619,PM2.5,129,195,164
India,Haryana,Jind,"Police Lines, Jind - HSPCB","22-09-2026 22:00:00",29.307814,76.337619,OZONE,8,11,9
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","22-09-2026 22:00:00",29.8006,76.4155,PM2.5,84,114,98
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","22-09-2026 22:00:00",28.2068,76.7997,SO2,6,13,8
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","22-09-2026 22:00:00",28.4417,77.3217,PM2.5,54,63,57
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","22-09-2026 22:00:00",28.4417,77.3217,NO2,36,39,38
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","22-09-2026 22:00:00",28.4417,77.3217,NH3,6,7,7
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","22-09-2026 22:00:00",28.4417,77.3217,SO2,2,4,2
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","22-09-2026 22:00:00",28.4417,77.3217,CO,25,79,44
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","22-09-2026 22:00:00",22.969611,72.6435,SO2,33,66,53
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","22-09-2026 22:00:00",22.969611,72.6435,OZONE,10,27,24
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","22-09-2026 22:00:00",30.379589,76.778328,CO,27,52,43
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","22-09-2026 22:00:00",28.6701,76.9254,NH3,6,9,8
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","22-09-2026 22:00:00",23.59315,72.372792,SO2,15,16,16
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","22-09-2026 22:00:00",23.59315,72.372792,CO,44,47,45
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","22-09-2026 22:00:00",22.410802,73.097923,PM2.5,39,159,86
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","22-09-2026 22:00:00",28.422681,77.148944,PM10,108,250,155
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","22-09-2026 22:00:00",28.4501238,77.0263051,PM2.5,12,500,405
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","22-09-2026 22:00:00",28.4501238,77.0263051,SO2,7,24,14
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","22-09-2026 22:00:00",28.376058,77.315741,SO2,3,8,6
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","22-09-2026 22:00:00",28.39072,77.30059,PM2.5,52,73,58
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","22-09-2026 22:00:00",28.6701,76.9254,OZONE,18,47,33
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","22-09-2026 22:00:00",28.3419248,77.319699,PM2.5,35,97,61
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","22-09-2026 22:00:00",23.243639,72.68994,CO,8,33,17
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","22-09-2026 22:00:00",29.8006,76.4155,CO,14,23,19
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-09-2026 22:00:00",13.029152,77.585901,NO2,17,24,21
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","22-09-2026 22:00:00",13.029152,77.585901,OZONE,2,9,4
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","22-09-2026 22:00:00",12.938539,77.5901,PM10,12,65,38
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","22-09-2026 22:00:00",12.938539,77.5901,NH3,1,1,1
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","22-09-2026 22:00:00",13.0270199,77.494094,SO2,6,17,11
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","22-09-2026 22:00:00",13.0270199,77.494094,CO,23,52,37
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","22-09-2026 22:00:00",13.0270199,77.494094,OZONE,21,22,22
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","22-09-2026 22:00:00",12.920984,77.584908,OZONE,15,51,33
India,"Jammu and Kashmir",Srinagar,"Rajbagh, Srinagar - JKPCC","22-09-2026 22:00:00",34.066206,74.81982,CO,7,78,20
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","22-09-2026 22:00:00",34.06313,74.96017,PM2.5,3,14,7
India,"Jammu and Kashmir",Srinagar,"Khunmoh, Srinagar - JKPCC","22-09-2026 22:00:00",34.06313,74.96017,NO2,8,57,25
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","22-09-2026 22:00:00",23.80569,86.44268,CO,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","22-09-2026 22:00:00",15.888653,74.541751,PM2.5,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","22-09-2026 22:00:00",15.888653,74.541751,NO2,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","22-09-2026 22:00:00",28.52123,76.37138,PM2.5,72,98,83
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","22-09-2026 22:00:00",28.52123,76.37138,NH3,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","22-09-2026 22:00:00",29.5364,75.0158,PM2.5,2,71,41
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","22-09-2026 22:00:00",29.0272,77.0621,NH3,8,9,9
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","22-09-2026 22:00:00",30.1480566,77.2893471,NO2,11,20,16
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","22-09-2026 22:00:00",27.9002,76.9938,NH3,14,14,14
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","22-09-2026 22:00:00",28.360699,76.93609,PM2.5,65,315,192
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","22-09-2026 22:00:00",28.060249,76.113115,PM2.5,49,220,89
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","22-09-2026 22:00:00",28.1485564,77.3320667,PM10,43,71,57
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","22-09-2026 22:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","22-09-2026 22:00:00",30.7057778,76.8531805555555,NO2,NA,NA,NA
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","22-09-2026 22:00:00",30.7057778,76.8531805555555,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","22-09-2026 22:00:00",12.9756843,77.5660749,OZONE,NA,NA,NA
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","22-09-2026 22:00:00",12.951913,77.539784,PM2.5,9,45,24
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","22-09-2026 22:00:00",12.951913,77.539784,NO2,21,26,23
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","22-09-2026 22:00:00",29.966942,76.875879,PM10,88,122,101
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","22-09-2026 22:00:00",29.966942,76.875879,NH3,4,5,5
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","22-09-2026 22:00:00",30.7057778,76.8531805555555,OZONE,33,43,40
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","22-09-2026 22:00:00",29.966942,76.875879,CO,14,30,23
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-09-2026 22:00:00",12.733409,77.298051,NO2,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-09-2026 22:00:00",12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-09-2026 22:00:00",12.733409,77.298051,SO2,16,19,17
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","22-09-2026 22:00:00",13.34194444,74.74694444,NO2,7,13,10
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","22-09-2026 22:00:00",13.34194444,74.74694444,OZONE,14,28,18
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-09-2026 22:00:00",16.7602,77.1428,NO2,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","22-09-2026 22:00:00",16.7602,77.1428,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","22-09-2026 22:00:00",12.9135218,77.5950804,SO2,13,15,15
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","22-09-2026 22:00:00",12.917348,77.622813,PM10,32,169,100
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","22-09-2026 22:00:00",12.917348,77.622813,OZONE,9,15,13
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","22-09-2026 22:00:00",11.55358,76.55521,PM10,44,46,45
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","22-09-2026 22:00:00",11.875,75.3732,PM10,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","22-09-2026 22:00:00",11.875,75.3732,SO2,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","22-09-2026 22:00:00",11.875,75.3732,CO,19,22,21
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","22-09-2026 22:00:00",8.5149093,76.9435879,OZONE,11,18,15
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","22-09-2026 22:00:00",11.55358,76.55521,CO,23,23,23
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","22-09-2026 22:00:00",11.55358,76.55521,OZONE,26,26,26
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","22-09-2026 22:00:00",13.428828,77.731418,CO,18,64,37
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","22-09-2026 22:00:00",13.428828,77.731418,OZONE,19,19,19
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","22-09-2026 22:00:00",13.1276288,78.1570122,NO2,NA,NA,NA
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","22-09-2026 22:00:00",13.1276288,78.1570122,SO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","22-09-2026 22:00:00",12.415911,75.73505,CO,7,11,9
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","22-09-2026 22:00:00",8.5637,76.8865,NO2,6,7,6
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","22-09-2026 22:00:00",13.328028,75.797056,SO2,1,2,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","22-09-2026 22:00:00",15.459706,75.008381,CO,37,44,41
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","22-09-2026 22:00:00",12.88925,74.853,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","22-09-2026 22:00:00",23.168606,79.932247,CO,91,124,112
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","22-09-2026 22:00:00",23.163174,79.973061,SO2,1,3,2
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","22-09-2026 22:00:00",23.218135,79.95777,PM2.5,22,68,38
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","22-09-2026 22:00:00",23.218135,79.95777,PM10,23,125,61
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","22-09-2026 22:00:00",23.218135,79.95777,NH3,6,6,6
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","22-09-2026 22:00:00",23.218135,79.95777,CO,31,75,54
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","22-09-2026 22:00:00",23.142888,79.916147,NH3,2,2,2
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","22-09-2026 22:00:00",23.50016,80.23284,SO2,12,38,24
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","22-09-2026 22:00:00",26.203442,78.193251,SO2,8,32,17
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","22-09-2026 22:00:00",26.259242,78.216432,PM2.5,52,93,69
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","22-09-2026 22:00:00",26.259242,78.216432,NO2,34,67,51
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","22-09-2026 22:00:00",22.7289,75.8076,PM2.5,NA,NA,NA
India,Ladakh,Leh,"Skara Yokma, Leh - LPCC","22-09-2026 22:00:00",34.147096,77.55709,SO2,10,13,11
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","22-09-2026 22:00:00",23.264759,77.381568,SO2,4,6,4
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","22-09-2026 22:00:00",23.233584,77.400574,PM10,60,99,77
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","22-09-2026 22:00:00",23.233584,77.400574,NO2,17,37,22
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","22-09-2026 22:00:00",23.233584,77.400574,OZONE,30,44,38
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","22-09-2026 22:00:00",23.210494,77.425409,PM2.5,30,73,51
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","22-09-2026 22:00:00",23.210494,77.425409,CO,14,35,21
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","22-09-2026 22:00:00",22.9682591,76.064118,PM10,53,108,81
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","22-09-2026 22:00:00",22.7084,75.8815,CO,2,19,8
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-09-2026 22:00:00",22.7524,75.8872,NH3,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","22-09-2026 22:00:00",8.5637,76.8865,SO2,4,4,4
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","22-09-2026 22:00:00",26.200388,78.147714,NH3,3,8,6
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","22-09-2026 22:00:00",22.7524,75.8872,SO2,17,21,19
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","22-09-2026 22:00:00",21.001264,75.565602,SO2,1,3,2
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","22-09-2026 22:00:00",21.001264,75.565602,CO,17,81,30
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","22-09-2026 22:00:00",21.001264,75.565602,OZONE,18,58,40
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","22-09-2026 22:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","22-09-2026 22:00:00",19.192056,72.9585188,PM2.5,15,89,50
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","22-09-2026 22:00:00",19.192056,72.9585188,OZONE,29,37,33
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","22-09-2026 22:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","22-09-2026 22:00:00",19.25292,73.142019,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","22-09-2026 22:00:00",16.7143745,74.2426398,SO2,NA,NA,NA
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","22-09-2026 22:00:00",18.1023399,73.4783687,NH3,5,5,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","22-09-2026 22:00:00",18.1023399,73.4783687,OZONE,21,41,36
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","22-09-2026 22:00:00",20.555712,74.529236,PM2.5,30,136,68
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","22-09-2026 22:00:00",20.555712,74.529236,NO2,16,19,18
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","22-09-2026 22:00:00",19.87562,75.38731,NH3,6,6,6
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","22-09-2026 22:00:00",19.863756,75.321188,NH3,1,2,1
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","22-09-2026 22:00:00",19.8389439,75.244448,PM2.5,22,57,38
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","22-09-2026 22:00:00",19.8389439,75.244448,PM10,23,61,40
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","22-09-2026 22:00:00",19.16485,73.23409,NH3,12,19,15
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","22-09-2026 22:00:00",19.16485,73.23409,CO,43,50,45
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","22-09-2026 22:00:00",19.16485,73.23409,OZONE,8,9,8
India,Maharashtra,Beed,"Bir, Beed - MPCB","22-09-2026 22:00:00",18.988474,75.753873,PM2.5,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","22-09-2026 22:00:00",19.0243902,73.0406721,PM2.5,22,49,34
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","22-09-2026 22:00:00",19.0243902,73.0406721,PM10,32,72,50
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","22-09-2026 22:00:00",19.309073,73.057223,NO2,7,7,7
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","22-09-2026 22:00:00",19.309073,73.057223,NH3,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","22-09-2026 22:00:00",19.309073,73.057223,CO,18,27,20
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","22-09-2026 22:00:00",19.9629,79.298714,PM2.5,54,123,85
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","22-09-2026 22:00:00",19.9775302,79.2337086,SO2,2,7,5
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","22-09-2026 22:00:00",19.2268427,73.0788456,NH3,2,4,2
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","22-09-2026 22:00:00",19.2268427,73.0788456,CO,NA,NA,NA
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","22-09-2026 22:00:00",19.2268427,73.0788456,OZONE,21,52,32
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","22-09-2026 22:00:00",19.710842,77.151824,PM10,63,211,95
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","22-09-2026 22:00:00",19.710842,77.151824,NO2,4,30,10
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","22-09-2026 22:00:00",19.710842,77.151824,SO2,3,7,5
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","22-09-2026 22:00:00",19.710842,77.151824,OZONE,36,57,45
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","22-09-2026 22:00:00",21.001264,75.565602,PM2.5,31,89,67
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","22-09-2026 22:00:00",22.624758,75.675238,NH3,8,11,9
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","22-09-2026 22:00:00",22.624758,75.675238,SO2,36,103,50
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","22-09-2026 22:00:00",22.624758,75.675238,CO,16,37,30
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","22-09-2026 22:00:00",23.331731,75.045981,OZONE,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","22-09-2026 22:00:00",23.838586,78.759431,OZONE,35,43,39
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","22-09-2026 22:00:00",23.1633321,75.800225,PM10,35,151,68
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","22-09-2026 22:00:00",23.1633321,75.800225,OZONE,55,146,98
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","22-09-2026 22:00:00",19.175,72.9419,NH3,4,5,5
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","22-09-2026 22:00:00",19.065931,72.862131,PM2.5,19,62,43
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","22-09-2026 22:00:00",19.065931,72.862131,CO,22,24,23
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","22-09-2026 22:00:00",19.060498,72.923356,OZONE,16,20,17
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","22-09-2026 22:00:00",19.1653323,72.922099,NO2,21,42,26
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","22-09-2026 22:00:00",19.1653323,72.922099,SO2,3,17,12
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","22-09-2026 22:00:00",19.296481,72.840923,CO,10,13,11
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","22-09-2026 22:00:00",19.047,72.8746,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","22-09-2026 22:00:00",19.047,72.8746,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","22-09-2026 22:00:00",19.10078,72.87462,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","22-09-2026 22:00:00",18.897756,72.81332,PM10,31,104,53
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","22-09-2026 22:00:00",18.897756,72.81332,SO2,2,13,7
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","22-09-2026 22:00:00",20.719516,77.000253,SO2,3,5,4
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","22-09-2026 22:00:00",20.719516,77.000253,CO,11,28,20
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","22-09-2026 22:00:00",19.215784,73.199781,SO2,21,39,29
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","22-09-2026 22:00:00",20.939198,77.765701,PM10,40,71,58
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","22-09-2026 22:00:00",20.939198,77.765701,NH3,1,2,2
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","22-09-2026 22:00:00",20.939198,77.765701,OZONE,4,48,32
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","22-09-2026 22:00:00",19.215859,72.831718,SO2,0,3,1
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","22-09-2026 22:00:00",19.11074,72.86084,NO2,9,19,13
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","22-09-2026 22:00:00",19.11074,72.86084,NH3,5,11,8
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","22-09-2026 22:00:00",19.0863,72.8888,NO2,9,9,9
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","22-09-2026 22:00:00",19.053536,72.84643,PM2.5,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","22-09-2026 22:00:00",19.786089,72.757971,SO2,10,11,10
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","22-09-2026 22:00:00",19.0632143,72.8456324,SO2,3,8,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","22-09-2026 22:00:00",19.23241,72.86895,PM2.5,30,80,47
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","22-09-2026 22:00:00",19.000083,72.813993,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","22-09-2026 22:00:00",18.9936162,72.8128113,NO2,9,47,25
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","22-09-2026 22:00:00",18.9936162,72.8128113,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","22-09-2026 22:00:00",18.96702,72.84214,NO2,21,72,35
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","22-09-2026 22:00:00",18.96702,72.84214,SO2,7,12,9
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","22-09-2026 22:00:00",21.152875,79.0517531,NO2,12,43,24
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","22-09-2026 22:00:00",21.121801,79.04952,PM2.5,37,77,58
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","22-09-2026 22:00:00",21.121801,79.04952,CO,14,67,28
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","22-09-2026 22:00:00",19.173852,77.296291,PM2.5,51,81,69
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","22-09-2026 22:00:00",19.173852,77.296291,PM10,57,90,77
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","22-09-2026 22:00:00",19.173852,77.296291,CO,18,26,23
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","22-09-2026 22:00:00",21.143383,79.048912,NH3,2,3,2
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","22-09-2026 22:00:00",21.143383,79.048912,SO2,2,17,7
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","22-09-2026 22:00:00",21.14472,79.107595,NO2,9,30,16
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","22-09-2026 22:00:00",21.14472,79.107595,OZONE,11,17,15
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","22-09-2026 22:00:00",21.152875,79.0517531,PM2.5,27,77,48
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","22-09-2026 22:00:00",19.0364585,72.8954371,CO,30,39,34
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","22-09-2026 22:00:00",19.0364585,72.8954371,OZONE,8,18,12
